mapid,run_number,run_name,barcode,map_no,sheet,division,cd_title,image_id
730,325,NEWSTEAD,101193,573063,1,Eastern,PMapEast03,10119301
730,325,NEWSTEAD,101192,573063,2,Eastern,PMapEast03,10119201
731,489,NIMITABELLE,100884,573064,1,Eastern,PMapEast04,10088401
731,489,NIMITABELLE,100883,573064,2,Eastern,PMapEast04,10088301
731,489,NIMITABELLE,100882,573064,3,Eastern,PMapEast04,10088201
732,90,NIMMO,101681,573065,1,Eastern,PMapEast04,10168101
732,90,NIMMO,101680,573065,2,Eastern,PMapEast04,10168001
733,16,NORTH BARRABA,101887,573066,1,Eastern,PMapEast04,10188701
734,460,UPPER BALABLA,100932,573067,1,Eastern,PMapEast05,10093201
735,244,UPPER INDI,101356,573068,1,Eastern,PMapEast05,10135601
735,244,UPPER INDI,101355,573068,2,Eastern,PMapEast05,10135501
736,246,UPPER GOOBARAGANDRA,101352,573069,1,Eastern,PMapEast05,10135201
736,246,UPPER GOOBARAGANDRA,101352,573069,1,Eastern,PMapEast05,10135202
736,246,UPPER GOOBARAGANDRA,101351,573069,2,Eastern,PMapEast05,10135101
737,241,URAYARRA,101363,573070,1,Eastern,PMapEast05,10136301
737,241,URAYARRA,101362,573070,2,Eastern,PMapEast05,10136201
738,12,NORTH TALBINGO,101898,573073,1,Eastern,PMapEast04,10189802
738,12,NORTH TALBINGO,101898,573073,1,Eastern,PMapEast04,10189801
738,12,NORTH TALBINGO,101897,573073,2,Eastern,PMapEast04,10189701
739,515,WALBUNDRIE,100834B,573074,1,Eastern,PMapEast05,13625011
739,515,WALBUNDRIE,100834B,573074,2,Eastern,PMapEast05,13624911
739,515,WALBUNDRIE,100834B,573074,3,Eastern,PMapEast05,13624811
73,220,KHANCOBAN SOUTH,101406,572376,1,Eastern,PMapEast03,10140601
73,220,KHANCOBAN SOUTH,101405,572376,2,Eastern,PMapEast03,10140501
740,353,WALCHA,101136,573075,1,Eastern,PMapEast05,10113601
740,353,WALCHA,101135,573075,2,Eastern,PMapEast05,10113501
741,394,NOWENDOC,101061,573076,1,Eastern,PMapEast04,10106104
741,394,NOWENDOC,101061,573076,1,Eastern,PMapEast04,10106103
741,394,NOWENDOC,101061,573076,1,Eastern,PMapEast04,10106101
741,394,NOWENDOC,101061,573076,1,Eastern,PMapEast04,10106102
741,394,NOWENDOC,101060,573076,2,Eastern,PMapEast04,10106001
742,405,NULLAMANA,101038,573077,1,Eastern,PMapEast04,10103801
742,405,NULLAMANA,101037,573077,2,Eastern,PMapEast04,10103701
743,271,WALLABADAH,101299,573078,1,Eastern,PMapEast05,10129901
744,285,NULLA NULLA,101269,573079,1,Eastern,PMapEast04,10126901
744,285,NULLA NULLA,101268,573079,2,Eastern,PMapEast04,10126801
745,143,WAMBROOK AND ISLAND LAKE,101562,573080,1,Eastern,PMapEast05,10156201
745,143,WAMBROOK AND ISLAND LAKE,101562,573080,1,Eastern,PMapEast05,10156202
745,143,WAMBROOK AND ISLAND LAKE,101561,573080,2,Eastern,PMapEast05,10156101
745,143,WAMBROOK AND ISLAND LAKE,101560,573080,3,Eastern,PMapEast05,10156001
746,527,NUMARELLA AND MOWLES GULLY,100812,573081,1,Eastern,PMapEast04,10081202
746,527,NUMARELLA AND MOWLES GULLY,100812,573081,1,Eastern,PMapEast04,10081201
746,527,NUMARELLA AND MOWLES GULLY,100811,573081,2,Eastern,PMapEast04,10081101
747,525,NUMBLA,100816,573082,1,Eastern,PMapEast04,10081601
747,525,NUMBLA,100815,573082,2,Eastern,PMapEast04,10081501
748,129,NYMBOIDA,101593,573083,1,Eastern,PMapEast04,10159301
748,129,NYMBOIDA,101592,573083,2,Eastern,PMapEast04,10159201
749,402,WANGRAH CREEK,101044,573084,1,Eastern,PMapEast05,10104401
749,402,WANGRAH CREEK,101043,573084,2,Eastern,PMapEast05,10104301
74,372,KIMO,101099,572377,1,Eastern,PMapEast03,10109901
74,372,KIMO,101098,572377,2,Eastern,PMapEast03,10109801
750,376,OBAN,101092,573085,1,Eastern,PMapEast04,10109201
750,376,OBAN,101091,573085,2,Eastern,PMapEast04,10109101
751,513,OBELLA,100835,573086,1,Eastern,PMapEast04,10083502
751,513,OBELLA,100835,573086,1,Eastern,PMapEast04,10083501
752,461,WARDS MISTAKE,100931,573087,1,Eastern,PMapEast05,10093101
752,461,WARDS MISTAKE,100931,573087,1,Eastern,PMapEast05,10093102
752,461,WARDS MISTAKE,100930,573087,2,Eastern,PMapEast05,10093001
753,52,WARRENS CORNER,101788,573088,1,Eastern,PMapEast05,10178801
753,52,WARRENS CORNER,101787,573088,2,Eastern,PMapEast05,10178701
753,52,WARRENS CORNER,101786,573088,3,Eastern,PMapEast05,10178601
754,55,OLD BULL,101780,573090,1,Eastern,PMapEast04,10178001
754,55,OLD BULL,101779,573090,2,Eastern,PMapEast04,10177901
755,57,WASTE POINT OR TRIANGLE,101773,573091,1,Eastern,PMapEast05,10177301
755,57,WASTE POINT OR TRIANGLE,101772,573091,2,Eastern,PMapEast05,10177201
756,10,WATERLOO,101902,573092,1,Eastern,PMapEast05,10190202
756,10,WATERLOO,101902,573092,1,Eastern,PMapEast05,10190201
756,10,WATERLOO,101901,573092,2,Eastern,PMapEast05,10190101
757,323,WATERLOO,101194,573093,1,Eastern,PMapEast05,10119403
757,323,WATERLOO,101194,573093,1,Eastern,PMapEast05,10119402
758,526,ORRABA,100814,573094,1,Eastern,PMapEast04,10081401
758,526,ORRABA,100814,573094,1,Eastern,PMapEast04,10081402
758,526,ORRABA,100813,573094,2,Eastern,PMapEast04,10081301
759,46,ORRORAL,101803,573095,1,Eastern,PMapEast04,10180301
759,46,ORRORAL,101802,573095,2,Eastern,PMapEast04,10180201
75,252,KOREELAH,101340,572378,1,Eastern,PMapEast03,10134002
75,252,KOREELAH,101340,572378,1,Eastern,PMapEast03,10134001
75,252,KOREELAH,101339,572378,2,Eastern,PMapEast03,10133901
75,252,KOREELAH,101338,572378,3,Eastern,PMapEast03,10133801
760,5,WEEJASPER,101912,573096,1,Eastern,PMapEast05,10191201
760,5,WEEJASPER,101892,573096,2,Eastern,PMapEast05,10189202
760,5,WEEJASPER,101892,573096,2,Eastern,PMapEast05,10189201
760,5,WEEJASPER,101892,573096,2,Eastern,PMapEast05,10189204
761,295,WELLINGROVE,101249,573098,1,Eastern,PMapEast05,10124902
761,295,WELLINGROVE,101249,573098,1,Eastern,PMapEast05,10124901
761,295,WELLINGROVE,101248,573098,2,Eastern,PMapEast05,10124801
762,14,OURANEE,101894,573099,1,Eastern,PMapEast04,10189401
762,14,OURANEE,101893,573099,2,Eastern,PMapEast04,10189301
763,546,WELLINGTON VALE,100776,573100,1,Eastern,PMapEast05,10077604
763,546,WELLINGTON VALE,100776,573100,1,Eastern,PMapEast05,10077601
763,546,WELLINGTON VALE,100776,573100,1,Eastern,PMapEast05,10077603
763,546,WELLINGTON VALE,100776,573100,1,Eastern,PMapEast05,10077602
763,546,WELLINGTON VALE,100775,573100,2,Eastern,PMapEast05,10077501
764,18,WEST BLOWERING,101882,573101,1,Eastern,PMapEast05,10188201
764,18,WEST BLOWERING,101881,573101,2,Eastern,PMapEast05,10188101
765,410,PARADISE CREEK,101029,573102,1,Eastern,PMapEast04,10102902
765,410,PARADISE CREEK,101029,573102,1,Eastern,PMapEast04,10102901
765,410,PARADISE CREEK,101028,573102,2,Eastern,PMapEast04,10102801
766,236,WEST PINBEYAN,101374,573103,1,Eastern,PMapEast05,10137401
766,236,WEST PINBEYAN,101373,573103,2,Eastern,PMapEast05,10137302
766,236,WEST PINBEYAN,101373,573103,2,Eastern,PMapEast05,10137301
766,236,WEST PINBEYAN,101372,573103,3,Eastern,PMapEast05,10137201
767,173,PEAK BACK,101497,573104,1,Eastern,PMapEast04,10149701
767,173,PEAK BACK,101496,573104,2,Eastern,PMapEast04,10149601
767,173,PEAK BACK,101495,573104,3,Eastern,PMapEast04,10149501
768,321,WIANGERIE,101197,573105,1,Eastern,PMapEast05,10119704
768,321,WIANGERIE,101197,573105,1,Eastern,PMapEast05,10119703
768,321,WIANGERIE,101197,573105,1,Eastern,PMapEast05,10119702
768,321,WIANGERIE,101197,573105,1,Eastern,PMapEast05,10119701
769,491,PEEDEE CREEK,100879,573106,1,Eastern,PMapEast04,10087901
769,491,PEEDEE CREEK,100878,573106,2,Eastern,PMapEast04,10087801
76,428,KYDRA,100993,572379,1,Eastern,PMapEast03,10099301
76,428,KYDRA,100992,572379,2,Eastern,PMapEast03,10099201
770,237,WILLIS,101371,573107,1,Eastern,PMapEast05,10137101
770,237,WILLIS,101370,573107,2,Eastern,PMapEast05,10137001
771,409,WINSCOMBE,101031,573108,1,Eastern,PMapEast05,10103101
771,409,WINSCOMBE,101030,573108,2,Eastern,PMapEast05,10103001
772,297,WOILA CREEK,101245,573109,1,Eastern,PMapEast05,10124501
772,297,WOILA CREEK,101244,573109,2,Eastern,PMapEast05,10124401
773,442,PINDARI,100967,573110,1,Eastern,PMapEast04,10096702
773,442,PINDARI,100967,573110,1,Eastern,PMapEast04,10096701
773,442,PINDARI,100966,573110,2,Eastern,PMapEast04,10096601
774,423,WOLLOMUMBI,101004,573111,1,Eastern,PMapEast05,10100402
774,423,WOLLOMUMBI,101004,573111,1,Eastern,PMapEast05,10100404
774,423,WOLLOMUMBI,101004,573111,1,Eastern,PMapEast05,10100403
774,423,WOLLOMUMBI,101004,573111,1,Eastern,PMapEast05,10100401
774,423,WOLLOMUMBI,101003,573111,2,Eastern,PMapEast05,10100301
775,94,WOLLONDIBBY,101673,573112,1,Eastern,PMapEast05,10167302
775,94,WOLLONDIBBY,101673,573112,1,Eastern,PMapEast05,10167301
776,289,QUEENGALLERY,101262,573113,1,Eastern,PMapEast04,10126201
776,289,QUEENGALLERY,101261,573113,2,Eastern,PMapEast04,10126101
777,259,WOLLONDIBBY,101324,573114,1,Eastern,PMapEast05,10132401
777,259,WOLLONDIBBY,101323,573114,2,Eastern,PMapEast05,10132301
778,128,QWYARIGO,101595,573115,1,Eastern,PMapEast04,10159501
778,128,QWYARIGO,101594,573115,2,Eastern,PMapEast04,10159401
779,411,WOMBRAMURRA,101027,573116,1,Eastern,PMapEast05,10102702
779,411,WOMBRAMURRA,101027,573116,1,Eastern,PMapEast05,10102701
779,411,WOMBRAMURRA,101026,573116,2,Eastern,PMapEast05,10102601
77,103,LEYBOURNE,101655,572380,1,Eastern,PMapEast03,10165501
77,103,LEYBOURNE,101654,572380,2,Eastern,PMapEast03,10165401
780,180,WOOLGARLO,101482,573117,1,Eastern,PMapEast05,10148201
780,180,WOOLGARLO,101481,573117,2,Eastern,PMapEast05,10148101
781,233,WOOLINGMURAH,101380,573118,1,Eastern,PMapEast05,10138001
782,56,RAMPSBECK,101778,573119,1,Eastern,PMapEast04,10177801
782,56,RAMPSBECK,101777,573119,2,Eastern,PMapEast04,10177701
782,56,RAMPSBECK,101776,573119,3,Eastern,PMapEast04,10177601
782,56,RAMPSBECK,101775,573119,4,Eastern,PMapEast04,10177501
783,198,RANGERS VALLEY,101444,573120,1,Eastern,PMapEast04,10144403
783,198,RANGERS VALLEY,101444,573120,1,Eastern,PMapEast04,10144404
783,198,RANGERS VALLEY,101444,573120,1,Eastern,PMapEast04,10144402
783,198,RANGERS VALLEY,101444,573120,1,Eastern,PMapEast04,10144401
784,389,RED HILL,101069,573121,1,Eastern,PMapEast04,10106901
784,389,RED HILL,101068,573121,2,Eastern,PMapEast04,10106801
785,395,RETREAT,101059,573122,1,Eastern,PMapEast04,10105902
785,395,RETREAT,101059,573122,1,Eastern,PMapEast04,10105901
785,395,RETREAT,101058,573122,2,Eastern,PMapEast04,10105801
786,83,RIMBANDA,101710,573123,1,Eastern,PMapEast04,10171001
786,83,RIMBANDA,101709,573123,2,Eastern,PMapEast04,10170901
787,317,RIVERTREE EAST,101204,573124,1,Eastern,PMapEast04,10120402
787,317,RIVERTREE EAST,101204,573124,1,Eastern,PMapEast04,10120401
788,8,ROCKVALE,101906,573125,1,Eastern,PMapEast04,10190601
788,8,ROCKVALE,101906,573125,1,Eastern,PMapEast04,10190602
788,8,ROCKVALE,101906,573125,1,Eastern,PMapEast04,10190604
788,8,ROCKVALE,101906,573125,1,Eastern,PMapEast04,10190606
788,8,ROCKVALE,101906,573125,1,Eastern,PMapEast04,10190605
788,8,ROCKVALE,101906,573125,1,Eastern,PMapEast04,10190603
788,8,ROCKVALE,101905,573125,2,Eastern,PMapEast04,10190501
789,268,ROCKY PLAIN,101306,573126,1,Eastern,PMapEast04,10130601
789,268,ROCKY PLAIN,101305,573126,2,Eastern,PMapEast04,10130501
78,255,LITTLE PLAINS,101332,572381,1,Eastern,PMapEast03,10133201
78,255,LITTLE PLAINS,101331,572381,2,Eastern,PMapEast03,10133101
790,38,ROCKY PLAIN,101829,573127,1,Eastern,PMapEast04,10182902
790,38,ROCKY PLAIN,101829,573127,1,Eastern,PMapEast04,10182901
790,38,ROCKY PLAIN,101828,573127,2,Eastern,PMapEast04,10182801
791,352,ROCKY RIVER,101138,573128,1,Eastern,PMapEast04,10113801
791,352,ROCKY RIVER,101137,573128,2,Eastern,PMapEast04,10113701
792,30,ROSEBROOK,101851,573129,1,Eastern,PMapEast04,10185101
792,30,ROSEBROOK,101851,573129,1,Eastern,PMapEast04,10185102
792,30,ROSEBROOK,101850,573129,2,Eastern,PMapEast04,10185001
793,481,ROSE VALLEY AND BREDBO SOUTH,100897,573130,1,Eastern,PMapEast04,10089701
793,481,ROSE VALLEY AND BREDBO SOUTH,100896,573130,2,Eastern,PMapEast04,10089601
794,212,ROSEWOOD,101421,573131,1,Eastern,PMapEast04,10142102
794,212,ROSEWOOD,101421,573131,1,Eastern,PMapEast04,10142101
795,478,RUNNEMEDE,100901,573132,1,Eastern,PMapEast04,10090101
796,144,SALISBURY,101559,573133,1,Eastern,PMapEast04,10155901
796,144,SALISBURY,101558,573133,2,Eastern,PMapEast04,10155801
797,258,SHAKING BOG,101326,573134,1,Eastern,PMapEast04,10132601
797,258,SHAKING BOG,101325,573134,2,Eastern,PMapEast04,10132501
797,258,SHAKING BOG,100736,573134,3,Eastern,PMapEast04,10073601
797,258,SHAKING BOG,136919,573134,4,Eastern,PMapEast04,13691901
798,231,SHANNON VALE,101383,573135,1,Eastern,PMapEast04,10138302
798,231,SHANNON VALE,101383,573135,1,Eastern,PMapEast04,10138301
799,313,SHERWOOD,101211,573136,1,Eastern,PMapEast04,10121101
799,313,SHERWOOD,101211,573136,1,Eastern,PMapEast04,10121102
799,313,SHERWOOD,101210,573136,2,Eastern,PMapEast04,10121001
79,154,LONG FLAT,101537,572382,1,Eastern,PMapEast03,10153701
79,154,LONG FLAT,101537,572382,1,Eastern,PMapEast03,10153702
79,154,LONG FLAT,101536,572382,2,Eastern,PMapEast03,10153603
79,154,LONG FLAT,101536,572382,2,Eastern,PMapEast03,10153602
79,154,LONG FLAT,101536,572382,2,Eastern,PMapEast03,10153601
79,154,LONG FLAT,101535,572382,3,Eastern,PMapEast03,10153501
7,373,ANNANDALE,101097,572307,1,Eastern,PMapEast01,10109701
7,373,ANNANDALE,101096,572307,2,Eastern,PMapEast01,10109601
800,149,SNOW VALE,101549,573137,1,Eastern,PMapEast04,10154901
800,149,SNOW VALE,101548,573137,2,Eastern,PMapEast04,10154801
801,443,SNUBBA,100965,573138,1,Eastern,PMapEast04,10096501
801,443,SNUBBA,100964,573138,2,Eastern,PMapEast04,10096401
802,542,SOMERVALE,100786,573139,1,Eastern,PMapEast04,10078601
802,542,SOMERVALE,100786,573139,1,Eastern,PMapEast04,10078602
802,542,SOMERVALE,100785,573139,2,Eastern,PMapEast04,10078501
802,542,SOMERVALE,100784,573139,3,Eastern,PMapEast04,10078401
803,523,SOUTHGATE AND BLAKES CREEK,100820,573140,1,Eastern,PMapEast04,10082001
803,523,SOUTHGATE AND BLAKES CREEK,100819,573140,2,Eastern,PMapEast04,10081901
804,417,SOUTH MERECUMBENE,101017,573141,1,Eastern,PMapEast04,10101701
804,417,SOUTH MERECUMBENE,101016,573141,2,Eastern,PMapEast04,10101601
805,392,WOOMARGAMA,101064,573142,1,Eastern,PMapEast05,10106401
806,230,SPRINGMOUNT,101386,573143,1,Eastern,PMapEast04,10138601
806,230,SPRINGMOUNT,101385,573143,2,Eastern,PMapEast04,10138501
806,230,SPRINGMOUNT,101384,573143,3,Eastern,PMapEast04,10138401
807,66,STAMMERS FOREST,101751,573144,1,Eastern,PMapEast04,10175101
807,66,STAMMERS FOREST,101750,573144,2,Eastern,PMapEast04,10175001
807,66,STAMMERS FOREST,101749,573144,3,Eastern,PMapEast04,10174901
808,292,WOOROOWOOLGAN,101257,573145,1,Eastern,PMapEast05,10125701
808,292,WOOROOWOOLGAN,101257,573145,1,Eastern,PMapEast05,10125702
808,292,WOOROOWOOLGAN,101256,573145,2,Eastern,PMapEast05,10125602
808,292,WOOROOWOOLGAN,101256,573145,2,Eastern,PMapEast05,10125601
809,86,YABTREE,101698,573146,1,Eastern,PMapEast05,10169801
809,86,YABTREE,101698,573146,1,Eastern,PMapEast05,10169802
809,86,YABTREE,101697,573146,2,Eastern,PMapEast05,10169701
80,95,LONG PLAIN,101672,572383,1,Eastern,PMapEast03,10167201
80,95,LONG PLAIN,101672,572383,1,Eastern,PMapEast03,10167202
80,95,LONG PLAIN,101671,572383,2,Eastern,PMapEast03,10167101
810,199,STOCKINBINGAL,101442,573147,2,Eastern,PMapEast04,10144201
811,400,YAOUK,101049,573148,1,Eastern,PMapEast05,10104902
811,400,YAOUK,101049,573148,1,Eastern,PMapEast05,10104901
811,400,YAOUK,101048,573148,2,Eastern,PMapEast05,10104801
812,303,YARRA,101232,573149,1,Eastern,PMapEast05,10123201
813,108,STONEHENGE,101642,573150,1,Eastern,PMapEast04,10164202
813,108,STONEHENGE,101642,573150,1,Eastern,PMapEast04,10164201
814,281,YARRABANDINI,101278,573151,1,Eastern,PMapEast05,10127801
814,281,YARRABANDINI,101277,573151,2,Eastern,PMapEast05,10127701
814,281,YARRABANDINI,101277,573151,2,Eastern,PMapEast05,10127702
814,281,YARRABANDINI,101276,573151,3,Eastern,PMapEast05,10127601
815,29,YARRANGOBILLY,101854,573152,1,Eastern,PMapEast05,10185402
815,29,YARRANGOBILLY,101854,573152,1,Eastern,PMapEast05,10185401
815,29,YARRANGOBILLY,101852,573152,2,Eastern,PMapEast05,10185201
816,177,STONEY CREEK,101488,573153,1,Eastern,PMapEast04,10148801
816,177,STONEY CREEK,101487,573153,2,Eastern,PMapEast04,10148701
817,497,STONY CREEK,100866,573154,1,Eastern,PMapEast04,10086601
817,497,STONY CREEK,100866,573154,1,Eastern,PMapEast04,10086602
817,497,STONY CREEK,100865,573154,2,Eastern,PMapEast04,10086501
818,87,YARRA YARRA,136917,573155,1,Eastern,PMapEast05,13691702
818,87,YARRA YARRA,136917,573155,1,Eastern,PMapEast05,13691701
818,87,YARRA YARRA,100735,573155,2,Eastern,PMapEast05,10073502
818,87,YARRA YARRA,100735,573155,2,Eastern,PMapEast05,10073501
819,493,YARROW CREEK AND KINGSGATE,100875,573156,1,Eastern,PMapEast05,10087501
819,493,YARROW CREEK AND KINGSGATE,100875,573156,1,Eastern,PMapEast05,10087503
819,493,YARROW CREEK AND KINGSGATE,100875,573156,1,Eastern,PMapEast05,10087504
819,493,YARROW CREEK AND KINGSGATE,100875,573156,1,Eastern,PMapEast05,10087502
819,493,YARROW CREEK AND KINGSGATE,100874,573156,2,Eastern,PMapEast05,10087401
81,374,LOOMBAH,101095,572384,1,Eastern,PMapEast03,10109504
81,374,LOOMBAH,101095,572384,1,Eastern,PMapEast03,10109503
81,374,LOOMBAH,101095,572384,1,Eastern,PMapEast03,10109502
81,374,LOOMBAH,101095,572384,1,Eastern,PMapEast03,10109501
820,469,ALBERT WATERHOLE,136715,573157,1,Central,PMapCent01,13671501
820,469,ALBERT WATERHOLE,136714,573157,2,Central,PMapCent01,13671401
821,229,YARROWYCK,101387,573159,1,Eastern,PMapEast05,10138702
821,229,YARROWYCK,101387,573159,1,Eastern,PMapEast05,10138701
822,627,ARIAH,136409,573160,1,Central,PMapCent01,13640901
822,627,ARIAH,136409,573160,1,Central,PMapCent01,13640902
822,627,ARIAH,136408,573160,2,Central,PMapCent01,13640801
823,237,ARMATREE,100267,573161,1,Central,PMapCent01,10026701
823,237,ARMATREE,100266,573161,2,Central,PMapCent01,10026601
823,237,ARMATREE,100265,573161,3,Central,PMapCent01,10026501
824,323,ARMITREE,100093,573162,1,Central,PMapCent01,10009301
824,323,ARMITREE,100092,573162,2,Central,PMapCent01,10009201
825,713,ARRAMAGONG EAST,136245,573164,1,Central,PMapCent01,13624501
825,713,ARRAMAGONG EAST,136244,573164,2,Central,PMapCent01,13624401
826,509,ARRAMAGONG WEST,136641,573165,1,Central,PMapCent01,13664101
826,509,ARRAMAGONG WEST,136640,573165,2,Central,PMapCent01,13664001
827,47,YULGILBAR,101801,573166,1,Eastern,PMapEast05,10180101
828,523,ARRAROWNIE,136615,573167,1,Central,PMapCent01,13661501
829,628,BAAN BAA SOUTH,136407,573168,1,Central,PMapCent01,13640701
829,628,BAAN BAA SOUTH,136406,573168,2,Central,PMapCent01,13640601
829,628,BAAN BAA SOUTH,136405,573168,3,Central,PMapCent01,13640501
82,59,MAFFRA,101767,572385,1,Eastern,PMapEast03,10176701
82,59,MAFFRA,101765,572385,2,Eastern,PMapEast03,10176501
830,718,BACK CREEK AND NOBBYS LAGOON,136236,573169,1,Central,PMapCent01,13623602
830,718,BACK CREEK AND NOBBYS LAGOON,136236,573169,1,Central,PMapCent01,13623601
830,718,BACK CREEK AND NOBBYS LAGOON,136235,573169,2,Central,PMapCent01,13623501
830,718,BACK CREEK AND NOBBYS LAGOON,136235,573169,2,Central,PMapCent01,13623502
830,718,BACK CREEK AND NOBBYS LAGOON,136234,573169,3,Central,PMapCent01,13623401
831,143,BACK ESPERANCE,100459,573170,1,Central,PMapCent01,10045901
832,460,BACK GILGANDRA,136736,573171,1,Central,PMapCent01,13673601
832,460,BACK GILGANDRA,136735,573171,2,Central,PMapCent01,13673501
833,439,BACK RUN,136777,573172,1,Central,PMapCent01,13677702
833,439,BACK RUN,136777,573172,1,Central,PMapCent01,13677701
834,384,BACK TENANDRA,136890,573173,1,Central,PMapCent01,13689001
834,384,BACK TENANDRA,136889,573173,2,Central,PMapCent01,13688901
835,521,BACK YAMMA,136619,573174,1,Central,PMapCent01,13661901
835,521,BACK YAMMA,136618,573174,2,Central,PMapCent01,13661801
836,225,BALAGULA,100292,573175,1,Central,PMapCent01,10029201
836,225,BALAGULA,100291,573175,2,Central,PMapCent01,10029101
836,225,BALAGULA,100290,573175,3,Central,PMapCent01,10029001
837,694,BALD HILLS AND WARRADERRY,136278,573176,1,Central,PMapCent01,13627802
837,694,BALD HILLS AND WARRADERRY,136278,573176,1,Central,PMapCent01,13627801
837,694,BALD HILLS AND WARRADERRY,136277,573176,2,Central,PMapCent01,13627701
838,41,BALGAY,100658,573177,1,Central,PMapCent01,10065801
838,41,BALGAY,100657,573177,2,Central,PMapCent01,10065701
839,556,BALLADORAN,136547,573178,1,Central,PMapCent01,13654701
839,556,BALLADORAN,136547,573178,1,Central,PMapCent01,13654703
839,556,BALLADORAN,136547,573178,1,Central,PMapCent01,13654704
839,556,BALLADORAN,136547,573178,1,Central,PMapCent01,13654702
839,556,BALLADORAN,136546,573178,2,Central,PMapCent01,13654602
839,556,BALLADORAN,136546,573178,2,Central,PMapCent01,13654601
83,425,MARENGO,101000,572386,1,Eastern,PMapEast03,10100001
83,425,MARENGO,101000,572386,1,Eastern,PMapEast03,10100002
83,425,MARENGO,100999,572386,2,Eastern,PMapEast03,10099901
83,425,MARENGO,100998,572386,3,Eastern,PMapEast03,10099801
840,47,BALLAREE,100647,573179,1,Central,PMapCent01,10064701
840,47,BALLAREE,100646,573179,2,Central,PMapCent01,10064601
841,214,BANDO,100316,573180,1,Central,PMapCent01,10031602
841,214,BANDO,100316,573180,1,Central,PMapCent01,10031604
841,214,BANDO,100316,573180,1,Central,PMapCent01,10031603
841,214,BANDO,100316,573180,1,Central,PMapCent01,10031601
841,214,BANDO,100315,573180,2,Central,PMapCent01,10031501
842,647,BANDON,136367,573181,1,Central,PMapCent01,13636701
842,647,BANDON,136366,573181,2,Central,PMapCent01,13636601
843,192,BARBIGAL,100360,573182,1,Central,PMapCent01,10036001
843,192,BARBIGAL,100360,573182,1,Central,PMapCent01,10036002
843,192,BARBIGAL,100359,573182,2,Central,PMapCent01,10035901
844,485,BARELLAN,136687,573183,1,Central,PMapCent01,13668701
844,485,BARELLAN,136687,573183,1,Central,PMapCent01,13668702
844,485,BARELLAN,136686,573183,2,Central,PMapCent01,13668601
845,651,BARHAM,136195,573184,1,Central,PMapCent01,13619502
845,651,BARHAM,136195,573184,1,Central,PMapCent01,13619501
845,651,BARHAM,136194,573184,2,Central,PMapCent01,13619401
846,242,BAROOGA,100256,573185,1,Central,PMapCent01,10025602
846,242,BAROOGA,100256,573185,1,Central,PMapCent01,10025601
846,242,BAROOGA,100255,573185,2,Central,PMapCent01,10025501
847,732,BARRABA DETACHED,136207,573186,1,Central,PMapCent01,13620701
847,732,BARRABA DETACHED,136207,573186,1,Central,PMapCent01,13620702
847,732,BARRABA DETACHED,136206,573186,2,Central,PMapCent01,13620601
847,732,BARRABA DETACHED,136206,573186,2,Central,PMapCent01,13620602
847,732,BARRABA DETACHED,136205,573186,3,Central,PMapCent01,13620501
848,406,BARRATTA,136845,573187,1,Central,PMapCent01,13684502
848,406,BARRATTA,136845,573187,1,Central,PMapCent01,13684504
848,406,BARRATTA,136845,573187,1,Central,PMapCent01,13684503
848,406,BARRATTA,136845,573187,1,Central,PMapCent01,13684501
848,406,BARRATTA,136844,573187,2,Central,PMapCent01,13684401
849,398,BARTLEYS CREEK,136863,573188,1,Central,PMapCent01,13686301
849,398,BARTLEYS CREEK,136862,573188,2,Central,PMapCent01,13686201
84,388,MARYLAND,101071,572387,1,Eastern,PMapEast03,10107102
84,388,MARYLAND,101071,572387,1,Eastern,PMapEast03,10107101
84,388,MARYLAND,101070,572387,2,Eastern,PMapEast03,10107001
850,353,BEANBAH,100036,573189,1,Central,PMapCent01,10003602
850,353,BEANBAH,100036,573189,1,Central,PMapCent01,10003601
850,353,BEANBAH,100035,573189,2,Central,PMapCent01,10003501
851,397,BEARBONG,136865,573190,1,Central,PMapCent01,13686501
851,397,BEARBONG,136864,573190,2,Central,PMapCent01,13686401
852,18,BELARINGAR,100704,573191,1,Central,PMapCent01,10070401
852,18,BELARINGAR,100704,573191,1,Central,PMapCent01,10070402
852,18,BELARINGAR,100703,573191,2,Central,PMapCent01,10070301
852,18,BELARINGAR,100702,573191,3,Central,PMapCent01,10070201
853,135,BELGOREEN,100474,573192,1,Central,PMapCent01,10047401
853,135,BELGOREEN,100473,573192,2,Central,PMapCent01,10047301
854,67,BELUBULA,100605,573193,1,Central,PMapCent01,10060501
854,67,BELUBULA,100604,573193,2,Central,PMapCent01,10060401
855,13,BENEREMBAH,100714,573194,1,Central,PMapCent01,10071401
855,13,BENEREMBAH,100714,573194,1,Central,PMapCent01,10071402
855,13,BENEREMBAH,100713,573194,2,Central,PMapCent01,10071301
856,646,BENGALLA,136371,573195,1,Central,PMapCent01,13637104
856,646,BENGALLA,136371,573195,1,Central,PMapCent01,13637103
856,646,BENGALLA,136371,573195,1,Central,PMapCent01,13637102
856,646,BENGALLA,136371,573195,1,Central,PMapCent01,13637101
856,646,BENGALLA,136370,573195,2,Central,PMapCent01,13637001
857,233,BEREMBED NORTH,100275,573196,1,Central,PMapCent01,10027501
858,235,BEREMEGAD,100272,573197,1,Central,PMapCent01,10027201
858,235,BEREMEGAD,100272,573197,1,Central,PMapCent01,10027202
